atomic_number,ion_number,level_number_lower,level_number_upper,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1,0,5.0,12.0,7.340444457628472e-08,7.340513550921015e-08,7.338599229948487e-08,7.33789964024677e-08,7.337734612697925e-08,7.335124416761288e-08,7.332839587441328e-08,7.330899831284955e-08,7.3303292568753e-08,7.328213862316609e-08,7.32754874220378e-08,7.325999595987579e-08,7.325568094262479e-08,7.323322892559729e-08,7.322196863985817e-08,7.321915962314477e-08,7.32172599095563e-08,7.319664471967364e-08,7.318254975724174e-08,7.317187206685565e-08,7.315984232231815e-08,7.31455194411868e-08,7.313323310095175e-08,7.312468197319798e-08
1,0,5.0,11.0,1.241734073146713e-07,1.2417459185873e-07,1.2414177428542027e-07,1.2412978199211028e-07,1.2412695317663713e-07,1.240822140141164e-07,1.2404305682550506e-07,1.2400981706806006e-07,1.2400004028681543e-07,1.239637953933756e-07,1.2395240006177612e-07,1.239258602921605e-07,1.2391846819315145e-07,1.238800076952636e-07,1.23860720135144e-07,1.238559087594525e-07,1.2385265490003077e-07,1.2381734652131184e-07,1.2379320726872121e-07,1.2377492138452047e-07,1.2375432097042292e-07,1.237297948865467e-07,1.2370875715690423e-07,1.2369411573663638e-07
1,0,4.0,6.0,1.7091116477696921e-06,1.7091315328387362e-06,1.708581058564799e-06,1.7083801253377762e-06,1.7083327450228924e-06,1.7075842461704033e-06,1.7069303967599216e-06,1.7063762408238768e-06,1.7062133972232803e-06,1.705610273909738e-06,1.7054208370577068e-06,1.7049799704745154e-06,1.704857257841373e-06,1.7042193531982624e-06,1.7038997959047804e-06,1.7038201160132034e-06,1.703766237629105e-06,1.7031819950620226e-06,1.7027829838385995e-06,1.702480946342531e-06,1.702140901373984e-06,1.7017363583768358e-06,1.7013896098440438e-06,1.7011484237721985e-06
1,0,5.0,10.0,2.2760478183609516e-07,2.2760699557205068e-07,2.27545669157274e-07,2.2752326148486017e-07,2.2751797601012025e-07,2.2743439265001646e-07,2.2736125135874485e-07,2.2729917271323665e-07,2.2728091519147703e-07,2.2721323637100066e-07,2.2719196025344282e-07,2.2714241168444504e-07,2.2712861184430745e-07,2.2705681841701615e-07,2.2702081844914023e-07,2.270118384619723e-07,2.2700576551989917e-07,2.2693987098396239e-07,2.2689482541733151e-07,2.2686070502655353e-07,2.268222682602393e-07,2.2677651013471804e-07,2.2673726296540818e-07,2.2670994997885546e-07
1,0,6.0,29.0,6.982969608082714e-10,6.982967671969525e-10,6.983020380496989e-10,6.983039167180058e-10,6.983043562345662e-10,6.983111268173625e-10,6.98316782293199e-10,6.983213929429143e-10,6.983227167448336e-10,6.983274994958211e-10,6.983289632823858e-10,6.983323001755993e-10,6.983332118463772e-10,6.983378331471912e-10,6.983400751065342e-10,6.983406266530316e-10,6.983409979220029e-10,6.983449378432796e-10,6.983475395315881e-10,6.983494617547788e-10,6.983515779785477e-10,6.983540305381025e-10,6.98356077330662e-10,6.983574712843659e-10
1,0,6.0,28.0,8.422261307594124e-10,8.422258857090466e-10,8.422325608188114e-10,8.422349420160806e-10,8.422354992583575e-10,8.422440913062823e-10,8.422512804811066e-10,8.422571505104111e-10,8.42258837502246e-10,8.422649387540049e-10,8.42266808153021e-10,8.422710735629689e-10,8.422722398849354e-10,8.422781588402967e-10,8.422810346738203e-10,8.422817426184228e-10,8.422822192698107e-10,8.422872828852505e-10,8.422906322827284e-10,8.422931100574894e-10,8.42295841145508e-10,8.422990107998028e-10,8.423016599887523e-10,8.423034663742552e-10
1,0,6.0,27.0,1.0239639630067202e-09,1.0239636495323565e-09,1.0239721934819084e-09,1.0239752439313902e-09,1.023975957993654e-09,1.0239869782094773e-09,1.023996214742199e-09,1.0240037679915968e-09,1.0240059407653788e-09,1.0240138069941122e-09,1.02401621982133e-09,1.024021730094562e-09,1.0240232380432827e-09,1.0240308993714311e-09,1.0240346272672492e-09,1.0240355455443916e-09,1.0240361639424122e-09,1.0240427401730566e-09,1.024047097300789e-09,1.0240503244938402e-09,1.024053885703934e-09,1.0240580244591873e-09,1.0240614885755223e-09,1.0240638533588168e-09
1,0,6.0,26.0,1.2558430558160585e-09,1.2558426501803703e-09,1.2558537125135282e-09,1.255857665452017e-09,1.255858591035747e-09,1.255872888865953e-09,1.2558848927505272e-09,1.2558947239118004e-09,1.255897554581055e-09,1.2559078130288997e-09,1.2559109630313682e-09,1.2559181631473143e-09,1.2559201351258223e-09,1.2559301651188876e-09,1.255935052619131e-09,1.2559362572790957e-09,1.2559370687055323e-09,1.255945706346835e-09,1.2559514384586064e-09,1.255955689074183e-09,1.255960384836718e-09,1.2559658493606757e-09,1.2559704294322195e-09,1.2559735594842393e-09
1,0,6.0,25.0,1.5551157576536522e-09,1.5551152257650885e-09,1.5551297397486174e-09,1.5551349304937727e-09,1.5551361462574588e-09,1.5551549439611422e-09,1.5551707523946444e-09,1.5551837190364955e-09,1.5551874559490949e-09,1.5552010122862225e-09,1.555205179410064e-09,1.5552147126839487e-09,1.5552173257428858e-09,1.5552306309340113e-09,1.5552371235901267e-09,1.555238724852092e-09,1.5552398036386737e-09,1.5552512986386648e-09,1.5552589388889375e-09,1.5552646109817508e-09,1.5552708838346043e-09,1.5552781929891348e-09,1.5552843272718836e-09,1.5552885239522118e-09
1,0,6.0,24.0,1.946270914127657e-09,1.946270206448282e-09,1.9462895288847393e-09,1.9462964452821806e-09,1.946298065691783e-09,1.9463231433128342e-09,1.946344268926553e-09,1.9463616232406526e-09,1.9463666292921524e-09,1.9463848079663795e-09,1.9463904019437785e-09,1.946403210565957e-09,1.9464067241673586e-09,1.9464246341390502e-09,1.946433386111206e-09,1.9464355458707222e-09,1.9464370012158447e-09,1.9464525237070456e-09,1.9464628567637773e-09,1.946470536639689e-09,1.946479038893594e-09,1.9464889581593175e-09,1.9464972937914377e-09,1.9465030024078177e-09
1,0,6.0,23.0,2.4648087270839793e-09,2.464807770634113e-09,2.464833900934986e-09,2.4648432621720907e-09,2.464845455997062e-09,2.464879439169888e-09,2.464908114869912e-09,2.4649317065546563e-09,2.4649385180206614e-09,2.4649632771141743e-09,2.4649709039767038e-09,2.4649883820454473e-09,2.4649931802260638e-09,2.4650176638172356e-09,2.4650296443414787e-09,2.4650326025292823e-09,2.465034596279192e-09,2.465055881228883e-09,2.4650700712390183e-09,2.4650806291358205e-09,2.465092329393472e-09,2.465105995961249e-09,2.465117494795635e-09,2.4651253774730627e-09
1,0,6.0,22.0,3.163057998035741e-09,3.1630566824036443e-09,3.1630926468553138e-09,3.1631055421844097e-09,3.163108565090624e-09,3.1631554340624794e-09,3.163195048895188e-09,3.163227688377298e-09,3.1632371205969944e-09,3.1632714391795474e-09,3.1632820216235903e-09,3.1633062929111845e-09,3.1633129610186777e-09,3.1633470212511216e-09,3.1633637100146637e-09,3.163367833060775e-09,3.1633706124237935e-09,3.1634003114840447e-09,3.1634201393758186e-09,3.1634349075087093e-09,3.1634512895079016e-09,3.1634704466558744e-09,3.1634865842974658e-09,3.163497657426374e-09
1,0,6.0,21.0,4.1201784126385e-09,4.120176566692782e-09,4.1202270575722415e-09,4.1202451767721474e-09,4.1202494254481536e-09,4.120315359378056e-09,4.120371179940139e-09,4.120417238441479e-09,4.120430560222353e-09,4.120479076835434e-09,4.1204940523823895e-09,4.1205284271862276e-09,4.120537877980471e-09,4.120586200288812e-09,4.120609907644957e-09,4.120615767861194e-09,4.120619718981396e-09,4.12066197612249e-09,4.120690227246444e-09,4.120711290335377e-09,4.120734677090082e-09,4.120762055808056e-09,4.120785145317307e-09,4.120801002886752e-09
1,0,6.0,20.0,5.458826467103963e-09,5.458823818630703e-09,5.458896302816846e-09,5.458922336400749e-09,5.4589284425855945e-09,5.459023287994685e-09,5.459103715787458e-09,5.45917017308915e-09,5.459189411561005e-09,5.4592595415559975e-09,5.459281209746381e-09,5.459330986096264e-09,5.459344681090303e-09,5.4594147724504504e-09,5.459449202952905e-09,5.459457718320483e-09,5.459463460636938e-09,5.459524926999124e-09,5.459566075580186e-09,5.459596784384582e-09,5.4596309117039964e-09,5.459670906699907e-09,5.459704672668781e-09,5.459727882702802e-09
1,0,6.0,19.0,7.377231694760955e-09,7.3772277954030235e-09,7.377334575864291e-09,7.377372959205662e-09,7.3773819645139706e-09,7.377521965296358e-09,7.37764087388629e-09,7.377739265621334e-09,7.377767772765458e-09,7.377871784535058e-09,7.377903952022227e-09,7.377977904230134e-09,7.377998264888856e-09,7.37810256986091e-09,7.378153868968451e-09,7.378166562766743e-09,7.378175124264993e-09,7.3782668428856824e-09,7.37832832300863e-09,7.3783742478547585e-09,7.378425329172515e-09,7.378485253882101e-09,7.378535898120556e-09,7.378570738555518e-09
1,0,5.0,9.0,4.6804796916579124e-07,4.6805266333278504e-07,4.679226378512747e-07,4.6787513655061987e-07,4.678639326474773e-07,4.676867864782424e-07,4.675318158770545e-07,4.6740031595015703e-07,4.67361646723157e-07,4.672183241942852e-07,4.6717327456832574e-07,4.670683732021146e-07,4.6703915986794825e-07,4.6688719782518534e-07,4.6681101049440794e-07,4.6679200724640886e-07,4.66779156102183e-07,4.666397289168838e-07,4.6654443115115057e-07,4.6647225433152276e-07,4.6639095472870885e-07,4.6629418003073575e-07,4.6621118454696983e-07,4.661534309809366e-07
1,0,6.0,18.0,1.0194398568601833e-08,1.0194392658969492e-08,1.0194554581315437e-08,1.0194612833567319e-08,1.0194626504131466e-08,1.0194839218706234e-08,1.0195020169066156e-08,1.019517010304087e-08,1.0195213579418989e-08,1.019537234899802e-08,1.019542149702715e-08,1.0195534571304208e-08,1.0195565724097781e-08,1.0195725461762872e-08,1.0195804115582008e-08,1.0195823587794059e-08,1.0195836723250684e-08,1.0195977553752924e-08,1.019607207108803e-08,1.0196142737394432e-08,1.0196221403112648e-08,1.0196313777107689e-08,1.0196391922443536e-08,1.0196445724148524e-08
1,0,6.0,17.0,1.447071158536538e-08,1.4470702315236098e-08,1.4470956456715743e-08,1.447104795857831e-08,1.4471069437836695e-08,1.447140394180195e-08,1.447168893034717e-08,1.4471925385049119e-08,1.4471994004861584e-08,1.4472244810505266e-08,1.4472322518857867e-08,1.4472501430469598e-08,1.4472550754009672e-08,1.4472803886327547e-08,1.4472928667397793e-08,1.4472959573875795e-08,1.4472980425901791e-08,1.4473204158701472e-08,1.4473354493343584e-08,1.4473466987681605e-08,1.4473592315066528e-08,1.447373961768752e-08,1.4473864347924862e-08,1.447395028623062e-08
1,0,6.0,16.0,2.120035688126272e-08,2.1200341743645986e-08,2.120075697031675e-08,2.1200906586920245e-08,2.1200941717223765e-08,2.1201489269349188e-08,2.1201956462912267e-08,2.120234459490744e-08,2.1202457319280434e-08,2.1202869669813868e-08,2.1202997541499422e-08,2.1203292150855415e-08,2.1203373421512848e-08,2.120379086210577e-08,2.12039968604641e-08,2.1204047906370392e-08,2.1204082351312724e-08,2.1204452198052507e-08,2.120470099306946e-08,2.1204887315790506e-08,2.1205095049066624e-08,2.1205339420273683e-08,2.1205546528493647e-08,2.1205689324690653e-08
1,0,6.0,15.0,3.227944235321531e-08,3.227941640935727e-08,3.228012843292325e-08,3.2280385188697304e-08,3.2280445490742244e-08,3.228138613848962e-08,3.228218989421209e-08,3.2282858469288704e-08,3.228305278754728e-08,3.2283764181447934e-08,3.2283984972278205e-08,3.228449400134769e-08,3.228463450586239e-08,3.228535678195791e-08,3.228571357775161e-08,3.2285802029072777e-08,3.228586172320552e-08,3.2286503122073065e-08,3.228693505346409e-08,3.228725877659248e-08,3.228761995528041e-08,3.2288045186709324e-08,3.228840587954829e-08,3.228865473317001e-08
1,0,6.0,14.0,9.842573868186158e-08,9.842662830194643e-08,9.840197484449865e-08,9.839296249956088e-08,9.839083635178389e-08,9.83571973084266e-08,9.832773600643512e-08,9.830271336696758e-08,9.829535118637483e-08,9.826804896338472e-08,9.825946237355606e-08,9.823945908170254e-08,9.823388633326251e-08,9.820488320365119e-08,9.819033312682936e-08,9.818670299970386e-08,9.818424787947617e-08,9.815760061117375e-08,9.81393762969781e-08,9.812556770340618e-08,9.811000787645753e-08,9.809147830075105e-08,9.807558026677338e-08,9.806451376811888e-08
1,0,5.0,8.0,1.1508109582760159e-06,1.1508231190583358e-06,1.1504863378846227e-06,1.150363336965728e-06,1.1503343278567282e-06,1.1498757868077194e-06,1.1494748339466087e-06,1.1491347373939443e-06,1.1490347498887572e-06,1.14866424464237e-06,1.1485478134708807e-06,1.1482767442554361e-06,1.1482012679605969e-06,1.1478087380361475e-06,1.1476119914341597e-06,1.1475629225646836e-06,1.147529740403634e-06,1.147169793893199e-06,1.1469238342487023e-06,1.146737581491786e-06,1.1465278204051607e-06,1.1462781768312533e-06,1.146064116648801e-06,1.1459151802296212e-06
1,0,6.0,13.0,1.551785219834451e-07,1.5517994031196566e-07,1.551406369484778e-07,1.551262701051879e-07,1.551228808223902e-07,1.5506926052635823e-07,1.5502230481140819e-07,1.5498242719337753e-07,1.5497069499822607e-07,1.54927189250172e-07,1.5491350739959625e-07,1.5488163559896645e-07,1.548727567258462e-07,1.5482654935584968e-07,1.5480336982945434e-07,1.5479758687154027e-07,1.5479367578622097e-07,1.5475122752392785e-07,1.5472219850943934e-07,1.5470020409657875e-07,1.546754212397073e-07,1.5464590958761125e-07,1.5462059020463343e-07,1.5460296614997923e-07
1,0,7.0,29.0,1.6886162925732875e-09,1.6886142085457281e-09,1.6886714893241642e-09,1.6886921885557157e-09,1.6886970534111994e-09,1.6887731099247108e-09,1.688838356228077e-09,1.6888928153672431e-09,1.6889086760266607e-09,1.6889668681464559e-09,1.6889849698751318e-09,1.689026778374156e-09,1.6890383372414112e-09,1.6890978864547064e-09,1.6891273844786907e-09,1.6891347056250614e-09,1.6891396484385946e-09,1.6891928558373736e-09,1.6892287893946725e-09,1.6892557759186737e-09,1.689285941393252e-09,1.6893215340841386e-09,1.6893517915283478e-09,1.6893727033352408e-09
1,0,6.0,12.0,2.596642624972774e-07,2.59666673027338e-07,2.59599879045751e-07,2.5957546555499786e-07,2.5956970633515196e-07,2.594786006806428e-07,2.5939883117702523e-07,2.5933109482126613e-07,2.593111679205968e-07,2.592372799519718e-07,2.5921404519763524e-07,2.5915992322682906e-07,2.591448466842374e-07,2.590663909426156e-07,2.5902703769537504e-07,2.5901721997306396e-07,2.5901058020471084e-07,2.589385206391705e-07,2.5888924549458966e-07,2.588519133561684e-07,2.5880985044750456e-07,2.587597645114331e-07,2.587167960290234e-07,2.586868883144882e-07
1,0,7.0,28.0,2.0484850862048036e-09,2.0484825211781525e-09,2.0485530253691815e-09,2.0485785045381923e-09,2.048584492916606e-09,2.0486781201212745e-09,2.048758448338287e-09,2.0488255020911164e-09,2.0488450318725243e-09,2.0489166900380895e-09,2.04893898197977e-09,2.0489904708445284e-09,2.0490047066728822e-09,2.0490780513654534e-09,2.049114385717605e-09,2.0491234038552555e-09,2.0491294924411232e-09,2.049195036812004e-09,2.049239305464279e-09,2.049272553528887e-09,2.0493097199682088e-09,2.0493535757054313e-09,2.0493908597386752e-09,2.049416628991581e-09
1,0,7.0,27.0,2.506708105146449e-09,2.5067049161394815e-09,2.5067925752742705e-09,2.5068242559202486e-09,2.506831701984139e-09,2.5069481273248276e-09,2.5070480267427357e-09,2.507131425662192e-09,2.5071557174773798e-09,2.5072448538903285e-09,2.5072725848740047e-09,2.5073366398439276e-09,2.5073543508037898e-09,2.5074456053991538e-09,2.5074908156788233e-09,2.5075020371731147e-09,2.5075096134348277e-09,2.5075911770278974e-09,2.507646269454175e-09,2.5076876490913716e-09,2.5077339078418083e-09,2.507788495644782e-09,2.507834906397279e-09,2.507866985212887e-09
1,0,7.0,26.0,3.096860450028875e-09,3.0968564406953945e-09,3.0969666540863286e-09,3.097006488672269e-09,3.0970158514052562e-09,3.097162255774276e-09,3.097287894525374e-09,3.097392792636886e-09,3.0974233485234546e-09,3.097535477931826e-09,3.097570364659288e-09,3.097650952967948e-09,3.0976732364492822e-09,3.0977880584006988e-09,3.097844949496591e-09,3.0978590707482784e-09,3.097868604912219e-09,3.097971252450083e-09,3.0980405921587608e-09,3.0980926760993433e-09,3.0981509046283357e-09,3.0982196219567007e-09,3.098278049587595e-09,3.0983184365057813e-09
1,0,7.0,25.0,3.866623919568359e-09,3.866618815954145e-09,3.866759117394916e-09,3.866809830416836e-09,3.866821750305178e-09,3.867008154923055e-09,3.8671681419155575e-09,3.867301733474127e-09,3.8673406501823605e-09,3.86748347133071e-09,3.867527910528494e-09,3.867630571218303e-09,3.867658959468072e-09,3.8678052485886126e-09,3.867877737440349e-09,3.8678957309843975e-09,3.867907879736804e-09,3.868038684650029e-09,3.868127053338861e-09,3.868193435192711e-09,3.868267652987689e-09,3.868355245997366e-09,3.8684297282355e-09,3.86848121547789e-09
1,0,7.0,24.0,4.884856772355713e-09,4.884850185292368e-09,4.885031277616462e-09,4.885096739933731e-09,4.885112126980731e-09,4.8853527712510354e-09,4.885559340987982e-09,4.885731851426317e-09,4.885782109371245e-09,4.885966566516212e-09,4.886023965579494e-09,4.886156573976541e-09,4.8861932456541025e-09,4.8863822353968e-09,4.88647589243294e-09,4.886499141408306e-09,4.886514838701702e-09,4.886683861662533e-09,4.886798061155159e-09,4.886883853114456e-09,4.8869797786092636e-09,4.887093000092782e-09,4.8871892822530775e-09,4.887255843145468e-09
1,0,7.0,23.0,6.25312535693217e-09,6.253116721702121e-09,6.253354136799984e-09,6.253439966365175e-09,6.2534601413448305e-09,6.2537756945189265e-09,6.254046609448729e-09,6.254272886832833e-09,6.2543388142155775e-09,6.254580802414955e-09,6.254656110659263e-09,6.254830106821772e-09,6.254878226988836e-09,6.25512623850026e-09,6.255249158073979e-09,6.255279672418956e-09,6.255300275471061e-09,6.255522137878545e-09,6.2556720547232414e-09,6.255784688131638e-09,6.255910634648761e-09,6.2560593026326146e-09,6.256185738787908e-09,6.256273151266051e-09
1,0,7.0,22.0,8.124775824345025e-09,8.124764302432365e-09,8.125081104037534e-09,8.125195643793773e-09,8.125222568175648e-09,8.125643728642368e-09,8.12600537395779e-09,8.126307477222324e-09,8.126395504709563e-09,8.126718642160294e-09,8.126819214322762e-09,8.127051599461996e-09,8.127115872042845e-09,8.127447163850297e-09,8.127611378045343e-09,8.127652145619148e-09,8.127679672021187e-09,8.127976111014164e-09,8.12817644476358e-09,8.128326969550582e-09,8.128495299317663e-09,8.128694014748188e-09,8.128863029717174e-09,8.128979887712551e-09
1,0,7.0,21.0,1.0737057237406567e-08,1.0737041551313276e-08,1.0737472880252622e-08,1.0737628843230278e-08,1.0737665506021864e-08,1.0738239059233995e-08,1.073873165504926e-08,1.0739143215432314e-08,1.0739263148279934e-08,1.0739703451113638e-08,1.0739840503932436e-08,1.0740157208982385e-08,1.0740244809166871e-08,1.0740696388298949e-08,1.0740920254867033e-08,1.0740975834603384e-08,1.0741013362893271e-08,1.0741417549023303e-08,1.074169073408261e-08,1.0741896016272846e-08,1.0742125600035903e-08,1.074239665335253e-08,1.0742627217397783e-08,1.0742786643237552e-08
1,0,6.0,11.0,4.702332043486394e-07,4.7023766665745814e-07,4.701140304057763e-07,4.7006884640171254e-07,4.700581877791568e-07,4.698895991786678e-07,4.69742019427083e-07,4.696167240579413e-07,4.695798680092188e-07,4.6944322203431155e-07,4.6940025704876643e-07,4.6930018469690497e-07,4.692723099775693e-07,4.691272686969415e-07,4.6905452490650264e-07,4.690363778980371e-07,4.6902410519449466e-07,4.6889092303649984e-07,4.68799861993033e-07,4.687308772571742e-07,4.686531562571095e-07,4.685606183769857e-07,4.684812369636624e-07,4.684259878668254e-07
